,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137
pc_100,6.1579999999999995,12.83,30.439,16.774,17.660999999999994,18.617,10.825999999999999,12.241,13.195,12.357000000000001,11.497,7.2639999999999985,12.562999999999999,14.25,26.419,17.407,10.41,17.477,6.17,11.853,9.673,13.424000000000001,11.258,13.409,3.95,18.059,13.054,12.724,18.430999999999997,11.852,9.549,10.790999999999999,10.068999999999999,7.148,28.271,11.47,11.704,13.195,14.744000000000002,13.120999999999999,16.168,22.33,12.262,16.714000000000002,10.415,12.489,12.897,9.443,11.139000000000001,11.019,7.728,12.556,12.937000000000001,10.404000000000002,14.345999999999998,10.184,12.425999999999998,9.582,14.418,15.127,14.103,4.2410000000000005,12.202,18.000999999999994,17.248,11.604000000000001,20.073,13.095999999999998,5.007,18.325,12.796,13.59,13.081,24.933000000000003,17.852,23.014,13.222999999999999,17.109,12.865,25.471,10.857000000000001,17.229,19.448,9.587,11.652000000000001,8.722000000000001,4.418,12.056,13.675,13.152000000000001,11.113,29.513,9.327,12.763,18.041,25.24,12.097999999999999,8.888,6.2810000000000015,14.54,0.0,18.541,16.42,16.435,13.347000000000001,9.63,11.524000000000001,13.578,11.639000000000001,13.071,2.714,13.072000000000001,12.993,9.344,18.358,26.00800000000001,11.952,17.37,12.535,12.328,12.415,16.052,10.001,8.529,8.976,11.623,10.089,10.731,10.842,16.921,11.397,11.713,14.175,12.919,18.123,13.062000000000001,13.625,18.099
pc_101,20.243,2.476,6.045,1.485,1.4340000000000002,3.347,4.894,2.722,10.713,5.1370000000000005,9.015,6.024,4.048,4.004,4.671,6.276,2.839,6.9910000000000005,10.527000000000001,4.36,10.132,1.608,1.7,4.948,8.714,6.056,5.724,5.9239999999999995,6.227,3.957,3.576,5.999,3.221,9.666,6.523,3.1910000000000003,8.847000000000003,2.028,8.929,10.093,7.153,4.016,4.376,1.7630000000000001,2.5639999999999996,3.9739999999999998,5.66,11.975,10.85,5.769,4.9030000000000005,3.076,1.653,2.815,4.266,3.37,10.568,4.667,9.612,9.462,7.138,8.683,4.316,5.704,6.265,3.097,1.4380000000000002,5.809,9.63,6.0710000000000015,4.488,2.3930000000000002,5.794,4.783,5.931,10.88,1.7819999999999998,6.354,2.511,4.345,3.9610000000000003,5.966,1.294,4.1110000000000015,9.169,4.579,8.412,3.365,5.6160000000000005,4.7360000000000015,1.3880000000000001,5.096,3.5780000000000003,4.455,8.906,4.114,5.497000000000001,4.843999999999999,20.412,9.732999999999999,18.820999999999998,0.0,8.171,7.9579999999999975,4.887,11.942,8.523,5.11,8.972000000000003,6.1770000000000005,15.654000000000002,1.632,6.2570000000000014,4.965,6.761,4.882,3.49,6.318,6.7139999999999995,4.44,3.5010000000000003,6.765,10.001,4.145,4.9319999999999995,3.116,11.749,5.513,3.924,6.824,8.914,2.9560000000000004,2.978,1.675,6.814,4.841,2.428,5.5729999999999995
pc_102,12.155,4.303,4.247,6.436,7.77,10.005,4.12,4.399,5.3020000000000005,3.608,5.3610000000000015,10.625,3.682,4.6419999999999995,5.816,2.5980000000000003,5.763999999999999,1.868,10.764000000000001,3.636,7.097,5.194,5.733,3.6510000000000002,10.183,2.795,3.085,3.285,2.946,3.3139999999999996,5.768,4.894,5.602,8.615,3.8569999999999998,4.816,6.0089999999999995,4.851,2.191,4.967,1.359,10.738,3.255,6.513999999999999,5.789,3.608,3.02,7.755,6.68,4.231,6.848,4.363,5.535,5.7989999999999995,4.381,4.992,4.593999999999999,4.3919999999999995,3.016,1.828,2.784,10.152000000000001,3.028,3.1919999999999997,2.6639999999999997,4.949,5.742000000000001,3.1689999999999996,10.555,3.0610000000000004,2.589,5.285,3.154,7.412000000000001,2.9589999999999996,18.487000000000002,4.916,2.301,4.521,7.249,5.0680000000000005,2.583,5.697,5.308,5.388999999999999,5.407,9.881,5.041,2.909,2.765,6.138999999999999,5.602,5.546,2.406,17.135,7.018,2.97,5.672999999999999,12.325,2.18,16.385,6.6579999999999995,0.0,25.839000000000002,3.589,7.477,20.928,3.23,5.944,2.099,11.857999999999999,5.067,2.535,5.794,2.024,5.941,5.166,2.562,10.761,2.983,3.958,1.406,6.965,8.633,5.761,4.968,7.284,4.772,4.527,2.113,5.581,5.058,5.87,5.557,2.383,3.161,5.64,2.9960000000000004
pc_103,17.331,10.362,19.743,8.328,6.912000000000001,7.943,18.875,9.782,22.529,24.34800000000001,20.831,7.645,11.23,11.89,15.722999999999999,21.605,9.597000000000001,22.32,14.482999999999999,12.702,19.007,9.494,8.744,12.834000000000001,12.065999999999999,21.398000000000003,11.468,11.597999999999999,20.734,12.700999999999999,11.640999999999998,18.84,9.722999999999999,15.196,17.575,10.265999999999998,21.038,9.914,24.07800000000001,22.455,25.502,11.634,13.112,8.465,9.225,11.155999999999999,11.404000000000002,18.776,20.473,23.01,9.668,10.094,8.901,9.477,12.152000000000001,10.132,21.76,14.715,23.752,24.461,23.436999999999998,12.356,13.050999999999998,18.44,14.151,10.173,9.324,13.694,13.32,21.061,11.67,9.453,13.679,14.237,18.667,6.801,9.031,22.101,10.397,14.776,11.036,13.852,8.699,10.804,20.985,13.855,12.533,10.425,13.502,13.475,8.53,18.817,10.654000000000002,11.637,4.658,14.545,23.89,14.020999999999999,17.5,23.874000000000002,15.91,7.7920000000000025,25.754,0.0,12.772,18.964000000000002,5.612,12.995999999999999,20.973000000000006,14.062999999999999,12.742,8.88,11.866,14.477,21.708000000000002,15.312999999999999,10.55,21.980999999999998,6.303,13.177999999999999,10.379000000000001,25.386,19.335,7.66,14.109000000000002,10.191,19.423,18.78,11.989,22.666999999999998,20.730999999999998,10.031,10.038,8.732999999999999,22.051,13.579,9.488,18.02
pc_104,10.152000000000001,1.5619999999999998,3.179,4.66,5.992999999999999,8.229,2.448,2.142,8.12,2.522,7.1,8.632,1.909,1.455,2.628,2.51,3.9789999999999996,2.911,9.336,1.8630000000000002,8.197000000000001,2.4530000000000003,2.991,0.062,8.19,2.29,1.15,1.35,2.515,1.5390000000000001,3.036,4.711,3.8289999999999997,7.26,2.7460000000000004,3.043,6.8370000000000015,2.109,4.355,7.315,3.273,7.615,1.9880000000000002,4.738,4.004,1.835,1.085,8.856,8.935,3.8339999999999996,4.855,2.106,2.793,4.015,1.4,3.219,5.992999999999999,2.72,5.037,4.887,4.595,8.158999999999999,1.7480000000000002,1.8730000000000002,1.6909999999999998,3.176,3.0,1.234,8.871,2.36,1.659,2.543,1.219,4.224,1.984,15.364,2.174,2.231,2.638,4.062,2.79,1.392,4.1339999999999995,3.483,7.255,3.582,7.888,2.785,1.042,1.9069999999999998,4.363,2.975,3.128,1.6269999999999998,14.012,3.8310000000000004,2.8810000000000002,3.847,10.275,5.159,12.14,4.882,3.596,12.715,0.0,8.578,18.224,0.536,7.044,1.6030000000000002,9.865,2.325,1.683,3.969,2.995,2.753,2.91,2.187,9.683,1.825,2.185,2.19,8.066,7.835,3.9360000000000004,3.195,8.385,3.721,2.7539999999999996,2.701,6.981,3.285,3.128,2.815,3.048,2.226,2.898,1.807
pc_105,5.322,8.646,10.468,9.492,20.232,21.188000000000002,6.412000000000001,8.102,4.27,6.0889999999999995,2.572,14.042,7.9579999999999975,9.48,10.654000000000002,8.482000000000001,8.279,8.552,3.215,7.102,1.411,9.286,8.908999999999997,8.488999999999999,7.3370000000000015,9.134,8.806000000000003,7.5310000000000015,9.506,7.171,7.354,4.805,8.934,3.735,10.036,7.3320000000000025,2.779,9.011000000000001,5.819,4.1960000000000015,7.2429999999999986,24.901,7.101,9.347999999999999,8.304,7.883999999999999,7.704,0.7190000000000001,3.715,4.751,7.312,8.417,8.798,8.315,9.426,7.507999999999999,3.5010000000000003,6.19,5.492999999999999,6.202000000000001,5.178,7.312,6.872000000000001,9.076,8.323,7.465,9.537,7.706,4.471,9.4,7.221,9.451,7.691,27.504,8.927,25.586,9.084,8.184,8.68,12.087,6.655,8.304,9.177,6.895,2.7260000000000004,6.843,7.0420000000000025,7.9179999999999975,8.63,6.684,9.273,11.0,7.1320000000000014,7.037999999999999,20.612,11.856,5.631,7.007999999999999,5.492000000000001,5.615,9.552,21.112,7.495,19.006,8.427,0.0,14.095,8.951,2.714,7.82,8.013,8.933,7.1129999999999995,7.463999999999999,9.432,10.779000000000002,9.531,8.445,15.106,6.715,8.234,7.1270000000000024,2.004,16.463,7.096,7.484,0.594,5.279,8.421,7.996,2.471,7.574,10.036,8.781,9.198,6.593999999999999,9.486,9.174
pc_106,11.719000000000001,13.633,22.961,9.297,10.183,11.139000000000001,13.263,11.012,16.918,18.737000000000002,15.219000000000001,3.985,10.838,15.161,18.941,21.129,9.34,21.2,8.871,10.127,13.395999999999999,12.765,9.811,21.311,6.454,24.616999999999997,11.329,10.999,23.951999999999998,10.126,8.935,13.228,9.516,9.584,20.793000000000006,8.713,15.425999999999998,13.185,18.465999999999998,16.843,19.89,14.852,10.537,9.236,8.969,10.763,11.172,13.165,14.860999999999999,17.399,6.84,11.324000000000002,10.03,9.22,20.84,8.737,16.148,9.103,18.14,18.85,17.825,6.745,10.475999999999999,21.658,20.97,9.916,12.595,11.370999999999999,7.7079999999999975,24.279,11.07,10.683,11.355,17.455,21.574,15.537,12.302,20.831999999999997,13.668,17.994,9.131,20.951,11.97,8.974,15.374,8.244,6.9220000000000015,10.331,11.949000000000002,19.332,9.666,22.035,8.713,11.038,10.562999999999999,17.762999999999995,18.278,8.408999999999999,11.889000000000001,18.262,10.298,11.062999999999999,20.143,8.957,21.249000000000002,13.352,0.0,11.853,15.360999999999999,20.467,7.13,12.151,11.267000000000001,8.865,24.926,18.531,10.227,21.092,5.0569999999999995,10.603,10.689,19.774,13.722999999999999,5.19,8.497,9.935,13.811,13.168,9.116,20.644000000000002,15.119000000000002,9.775,11.267999999999999,9.963,25.27,19.241,10.717,21.238000000000003
pc_107,10.319,1.7480000000000002,2.792,4.846,6.18,8.415,2.615,2.329,7.782,2.184,6.7620000000000005,8.8,2.077,1.641,2.815,2.38,4.158,2.727,9.504,2.031,7.905,2.639,3.177,0.762,8.357999999999999,2.536,0.812,1.012,2.436,1.7069999999999999,3.2030000000000003,4.417,3.997,7.4270000000000005,2.359,3.2110000000000003,6.545,2.296,4.0169999999999995,6.977,2.935,7.801,1.65,4.9239999999999995,4.183,2.003,0.747,8.564,8.597000000000001,3.7539999999999996,5.022,2.293,2.9789999999999996,4.194,1.281,3.387,5.6560000000000015,2.888,4.699,4.55,4.257,8.327,1.41,1.949,1.3530000000000002,3.344,3.1860000000000004,0.8959999999999999,9.039,2.281,1.321,2.7289999999999996,0.8809999999999999,4.4110000000000005,1.8,15.550999999999998,2.36,2.048,2.824,4.248,2.957,1.054,4.32,3.65,6.9170000000000025,3.75,8.056000000000001,2.971,0.7040000000000001,1.569,4.5489999999999995,3.161,3.295,1.2890000000000001,14.198,4.0169999999999995,2.544,4.015,10.442,4.8210000000000015,12.308,5.0680000000000005,3.258,12.902000000000001,0.7,8.286,18.41,0.0,6.7520000000000024,1.265,10.033,2.511,1.345,4.136,2.94,2.9389999999999996,3.096,2.003,8.876,1.4869999999999999,2.352,1.8519999999999999,7.774,8.021,4.103,3.363,8.093,3.805,2.9210000000000003,2.517,6.643,3.4530000000000003,3.3139999999999996,3.0010000000000003,2.9930000000000003,1.8880000000000001,3.0839999999999996,1.7280000000000002
pc_108,7.313,7.026,8.79,7.8729999999999976,9.09,23.179000000000002,4.793,6.483,2.835,4.47,1.137,16.033,6.3389999999999995,7.8610000000000015,9.035,6.803,6.66,6.874,5.921,5.483,2.254,7.6670000000000025,7.29,6.87,8.135,7.456,7.1270000000000024,5.912000000000001,7.8279999999999985,5.5520000000000005,5.735,3.71,6.499,4.79,8.357000000000001,5.7120000000000015,0.125,7.391,4.141,2.761,5.564,26.892,5.481,7.729,6.685,6.265,6.085,2.9130000000000003,2.972,3.1319999999999997,5.596,6.797999999999999,7.178999999999999,6.6960000000000015,7.807,5.888999999999999,2.065,4.5710000000000015,3.8139999999999996,4.7669999999999995,3.5,8.104,5.252000000000002,7.397,6.645,5.846,7.9179999999999975,6.0870000000000015,7.1770000000000005,7.722,5.602,7.8320000000000025,6.072,10.630999999999998,7.2479999999999976,27.576,7.465,6.506,7.061,10.468,5.0360000000000005,6.625,7.558,5.276,1.291,5.126,7.8329999999999975,6.297999999999999,6.952000000000001,5.065,7.654,9.381,5.513,5.419,22.603,10.237,4.011,5.292000000000002,7.482,3.9360000000000004,11.543,8.851,5.817,20.997,6.808,2.635,16.086,7.273,0.0,6.141,10.015,7.314,5.494,5.7479999999999976,7.997000000000001,9.158999999999999,6.228,6.767,17.097,5.095,6.614,5.449,2.123,8.025,5.38,5.865,2.4419999999999997,3.65,6.704,6.318,1.036,5.955,8.417,7.1610000000000005,8.356,4.975,7.867000000000001,7.495
pc_109,12.469000000000001,2.31,3.904,4.442,5.776,8.011000000000001,2.2,2.3,6.622000000000001,1.202,5.603,8.306000000000001,1.584,2.6489999999999996,3.822,2.659,3.665,2.7289999999999996,11.077,1.537,7.41,3.201,3.739,1.6569999999999998,7.865,2.459,1.091,1.291,3.202,1.216,2.71,4.501,3.503,8.222000000000001,3.471,2.717,6.322,2.8569999999999998,2.8569999999999998,5.818,1.775,8.809,1.156,4.521,3.69,1.5090000000000001,1.026,8.068,7.438,3.839,4.529,2.2640000000000002,3.5410000000000004,3.701,2.3930000000000002,2.8930000000000002,4.496,2.472,3.54,3.39,3.0980000000000003,7.8329999999999975,0.93,1.8719999999999999,0.609,2.8510000000000004,3.748,1.176,8.546,2.725,0.491,3.2910000000000004,1.16,5.4179999999999975,1.723,16.558,2.9219999999999997,1.97,2.5269999999999997,5.255,2.464,0.589,3.7039999999999997,3.388,5.7570000000000014,3.488,7.563,2.9419999999999997,0.9159999999999999,0.6659999999999999,4.145,4.169,2.802,0.308,12.582,5.024,1.561,3.753,12.638,3.661,11.815,4.665,2.099,12.498,1.595,7.79,10.133,1.237,6.2570000000000014,0.0,9.539,3.073,0.38299999999999995,3.8739999999999997,2.863,3.947,3.0669999999999997,1.926,8.382,0.884,1.859,0.6920000000000001,7.279,6.534,3.841,2.87,7.597,2.823,2.428,2.173,5.483,2.9589999999999996,3.8760000000000003,3.563,2.9160000000000004,1.062,3.6460000000000004,2.281
pc_110,5.27,9.308,26.783,8.78,14.005,14.960999999999999,7.642,8.718,14.157,8.573,12.458,4.989,9.041,10.728,22.763,12.615,8.135,12.686,5.282,8.331,8.542,9.902000000000001,8.982999999999997,9.887,1.675,11.985,9.532,9.202,27.774,8.33,7.273,8.386000000000001,7.794,5.996,24.615,7.885,12.665,9.673,15.705,14.082,11.376,18.674,8.74,8.637,8.14,8.967,9.375,7.892,12.1,8.613999999999999,5.452999999999999,9.033999999999999,9.415,8.129,10.824000000000002,7.907999999999999,13.387,7.307,15.379000000000001,16.088,10.384,1.965,8.68,11.398,10.415,8.082,16.417,9.574,4.119,28.101,9.274,10.068,9.559,21.276999999999997,11.249,19.359,9.701,11.495999999999999,9.343,21.816,7.335,10.395999999999999,9.218,7.312,12.613,6.447,2.1430000000000002,8.533999999999999,10.152999999999999,9.103,8.837,25.857,7.051,9.241,14.385,21.585,8.818,6.6129999999999995,5.394,15.501,2.714,14.885,11.880999999999998,12.779000000000002,9.825,8.079,7.8679999999999986,10.056000000000001,12.6,9.549,0.0,9.55,9.471,7.069,12.389000000000001,22.353,8.43,11.452,8.879,8.806000000000003,8.892999999999997,10.615,10.962,6.254,6.7010000000000005,8.101,8.538,8.326,7.319,12.13,12.357999999999999,8.19,10.652999999999999,9.135,29.090999999999998,9.207,10.102,11.32
pc_111,9.802,1.331,4.813,0.865,2.19,4.605,3.373,1.202,9.193,3.9789999999999996,7.494,6.068,2.3930000000000002,2.772,4.24,5.044,1.319,4.899,8.986,3.117,8.612,0.46399999999999997,0.331,2.362,7.841,4.825,2.588,2.8689999999999998,4.995,2.301,2.056,4.478,1.69,8.145,6.091,1.67,7.327000000000001,0.883,5.9910000000000005,8.572000000000001,5.261,5.647,2.721,0.9440000000000001,1.344,2.318,2.523,10.454,9.329,4.248,4.042,1.4140000000000001,0.133,1.354,3.035,1.849,7.8770000000000024,3.147,6.354,6.523,5.617000000000001,7.809,2.66,3.861,3.679,1.5759999999999998,0.715,3.2230000000000003,8.521,4.84,2.832,0.873,3.207,4.621,3.972,12.512,0.15,4.22,1.3659999999999999,4.183,2.44,3.38,0.361,2.59,7.649,3.0589999999999997,7.5379999999999985,1.844,3.03,3.08,0.631,4.665,2.057,2.8,8.996,3.952,4.223,3.324,9.925,6.476,11.790999999999999,1.632,5.585,8.912,2.3,10.421,7.787000000000001,2.524,7.452000000000001,3.591,9.515,0.0,3.029,3.445,5.53,4.365,1.969,4.175,6.0360000000000005,2.784,1.7990000000000002,4.178,8.481,4.188,3.412,1.595,10.228,3.9930000000000003,2.404,4.69,7.394,1.435,1.4580000000000002,0.155,5.5820000000000025,3.185,0.907,4.341
pc_112,10.855,2.5180000000000002,4.112,4.9239999999999995,5.984,8.22,2.247,2.347,6.928999999999999,1.249,5.909,8.354,1.631,2.8569999999999998,4.03,2.511,3.7119999999999997,2.858,9.391,1.584,6.97,3.409,3.947,1.865,7.912000000000001,2.668,1.2990000000000002,1.2429999999999999,3.4330000000000003,1.263,2.7569999999999997,3.4810000000000003,3.551,7.202000000000001,3.679,2.764,5.61,3.0660000000000003,3.1639999999999997,6.124,2.082,9.017000000000001,1.203,4.7810000000000015,3.737,1.556,1.235,7.627999999999999,7.745,2.819,4.5760000000000005,2.311,3.7489999999999997,3.748,2.6010000000000004,2.9410000000000003,4.803,2.519,3.846,3.697,3.404,7.88,0.977,2.08,0.8170000000000001,2.898,3.9560000000000004,0.9390000000000001,8.593,2.9339999999999997,0.5379999999999999,3.4989999999999997,0.924,5.626,1.931,16.766,3.13,2.1790000000000003,2.736,5.462999999999999,2.511,0.797,3.912,3.435,6.064,3.535,7.61,2.989,1.124,0.713,4.354,4.377,2.8489999999999998,0.355,12.79,5.233,1.608,3.8,10.979000000000001,3.968,11.862,4.873,2.406,12.706,1.8030000000000002,7.35,10.18,1.445,5.817,0.41200000000000003,9.587,3.281,0.0,3.9210000000000003,3.072,4.155,3.114,2.134,8.429,0.932,1.906,0.9990000000000001,6.8389999999999995,6.581,3.888,2.917,7.1579999999999995,2.87,2.475,2.441,5.79,3.0069999999999997,4.084,3.7710000000000004,3.1239999999999997,1.11,3.8539999999999996,2.489
pc_113,6.8329999999999975,3.1189999999999998,6.56,3.965,5.597,8.737,1.475,2.575,7.289,2.406,5.59,5.372000000000001,3.3139999999999996,4.539,5.5920000000000005,6.4479999999999995,2.753,6.518,6.018,2.457,6.7079999999999975,3.759,3.383,3.844,4.93,7.1,3.489,3.159,7.472,2.5269999999999997,2.3480000000000003,2.574,3.216,4.729,6.1270000000000024,1.805,5.159,3.484,4.418,6.6679999999999975,5.209,8.959,2.697,3.821,2.778,3.24,3.332,7.037999999999999,7.425,2.344,1.594,2.891,3.272,2.7880000000000003,4.7810000000000015,2.7510000000000003,5.973,1.139,5.01,4.95,4.273,4.898,2.637,5.355,4.372,1.9380000000000002,4.011,3.531,5.121,7.3660000000000005,3.2310000000000003,3.924,3.516,7.188,5.206,20.848000000000006,3.557,6.15,3.154,7.025,1.128,4.353,3.65,1.368,5.745,0.28,4.628,2.391,4.11,3.1039999999999996,3.747,6.017,2.126,3.198,15.874,6.794,2.65,0.445,6.9570000000000025,5.131,8.88,4.944,5.712999999999999,11.23,3.782,7.005,7.343,4.013,5.284,3.611,6.605,3.407,3.533,0.0,6.945,5.7170000000000005,2.3209999999999997,6.4110000000000005,5.507999999999999,2.763,2.7039999999999997,4.447,6.577000000000001,4.023,0.5329999999999999,1.9569999999999999,6.812,2.089,2.394,5.9620000000000015,5.49,2.0469999999999997,4.5089999999999995,3.2539999999999996,7.164,3.014,3.9589999999999996,5.277
pc_114,14.538,4.341,2.4290000000000003,6.599,7.933,11.454,6.058,5.282,7.091,5.546,7.15,11.289000000000001,4.566,3.3939999999999997,3.895,0.6629999999999999,6.647,1.271,13.145999999999999,4.52,9.479,5.232,6.48,3.627,10.847000000000001,0.977,3.301,3.5010000000000003,1.128,4.1960000000000015,5.693,6.8320000000000025,6.4860000000000015,10.552999999999999,2.039,5.7,8.08,4.888999999999999,4.362,6.756,2.414,8.919,4.138999999999999,6.6770000000000005,6.6720000000000015,4.492,3.236,10.138,8.469,6.169,7.5120000000000005,5.246,5.572,6.683,2.563,5.876,6.382999999999999,6.33,4.805,3.617,5.167000000000002,10.815999999999999,3.8989999999999996,1.383,2.673,5.8329999999999975,6.218,3.385,14.402000000000001,1.2429999999999999,3.339,5.322,3.37,6.5760000000000005,1.141,16.669,5.1320000000000014,1.012,4.577,5.327999999999999,7.006,2.374,6.0729999999999995,7.246,7.178,7.345,10.545,5.925,2.3369999999999997,3.514,6.3020000000000005,3.784,5.785,3.156,15.315999999999999,5.0969999999999995,4.908,7.6110000000000015,14.707,4.351,18.767,6.8210000000000015,2.0269999999999997,19.24,3.565,9.86,19.528,3.0210000000000004,8.015,4.037,12.522,5.551,3.043,7.732,0.0,4.02,6.05,0.873,11.622,3.9760000000000004,4.841,3.344,9.347999999999999,9.774,7.699,5.852,9.667,6.71,5.41,1.5590000000000002,7.37,5.942,5.907,5.593999999999999,0.59,3.91,5.6770000000000005,1.177
pc_115,11.901,3.0210000000000004,2.81,4.612,5.9460000000000015,6.063,4.734,3.846,10.860999999999999,5.01,9.588,9.667,4.438,2.125,0.4920000000000001,3.491,5.164,4.206,11.085,4.149,10.482999999999999,3.638,4.493,2.861,9.939,3.2710000000000004,3.637,3.8369999999999997,3.4410000000000003,3.825,4.4460000000000015,6.997000000000001,5.535,9.287,2.343,4.479,9.123,3.2939999999999996,6.8420000000000005,9.802999999999999,4.882,4.9430000000000005,3.995,4.691,5.4910000000000005,4.364,3.573,11.142000000000001,11.423,6.12,6.604,3.81,3.978,5.2,2.391,4.658,8.481,5.006,7.525,7.3870000000000005,7.0829999999999975,9.908,4.235,3.208,4.178,4.587,4.231,3.722,10.62,3.286,4.147,3.728,3.7060000000000004,1.5519999999999998,3.4360000000000004,12.692,3.687,3.988,2.59,1.39,4.874,3.8789999999999996,4.086,4.98,9.742,5.449,9.637,4.592,3.529,4.395,4.315,0.917,4.538,4.114,11.34,1.159,5.369,5.7139999999999995,12.024000000000001,7.646,25.85,4.834,5.7970000000000015,15.264000000000001,2.8,10.864,15.552,3.023,9.33,4.09,22.682,3.957,4.17,5.835,3.9760000000000004,0.0,4.426,3.823,9.636000000000001,4.312,3.955,4.678,10.352,7.7879999999999985,5.8020000000000005,4.606,10.671,6.0070000000000014,4.837,4.553,9.468,5.28,4.313,4.0,4.029,4.713,4.083,2.7880000000000003
pc_116,8.594,1.798,5.26,2.145,3.363,6.075,2.165,0.787,7.985,2.7710000000000004,6.2860000000000005,5.682,2.238,3.219,4.271,5.232,0.9329999999999999,5.58,7.778,1.909,7.404,1.939,1.5630000000000002,2.833,6.532,5.271,2.9360000000000004,2.6060000000000003,5.441,1.9080000000000001,0.848,3.27,1.004,6.937,4.827,0.462,6.119,2.359,4.783,7.364,4.728,7.14,2.318,2.002,0.958,2.164,2.779,9.246,8.121,3.04,2.8339999999999996,1.102,1.452,0.968,3.4810000000000003,0.6409999999999999,6.669,1.939,5.147,5.315,4.409,6.501,2.258,4.919,3.819,0.368,2.191,2.978,7.314,5.2860000000000005,2.678,2.105,2.963,6.1129999999999995,4.652,12.392000000000001,1.7369999999999999,4.9,1.8330000000000002,5.675,1.232,3.8,1.83,1.382,6.441,1.851,6.23,0.602,3.557,2.682,1.9269999999999998,4.697,0.8490000000000001,2.645,10.249,5.444,3.015,2.116,8.717,5.268,10.383,3.1239999999999997,5.051,11.288,2.7710000000000004,9.213,7.401,2.995,6.244,2.9530000000000003,8.107999999999999,1.587,2.8739999999999997,2.237,5.7929999999999975,4.396,0.0,4.856,5.65,2.385,1.3869999999999998,3.645,7.273,3.802,2.204,0.387,9.02,2.785,1.196,5.126,6.186,0.22699999999999998,2.69,1.4340000000000002,5.846,2.785,2.1390000000000002,4.788
pc_117,13.094000000000001,3.4819999999999998,2.335,6.297999999999999,6.949,9.865,4.998,4.245,7.7189999999999985,3.013,6.228,10.252,3.529,3.094,3.758,0.376,5.61,0.6779999999999999,11.702,3.4819999999999998,8.035,4.373,4.912,2.59,9.81,1.0290000000000001,2.2640000000000002,2.464,1.401,3.159,4.655,5.773,5.449,9.493,1.902,4.662,6.947,4.03,3.483,6.443,1.354,9.193,3.102,6.3770000000000024,5.635,3.455,2.199,8.693999999999999,8.062999999999999,5.11,6.474,4.209,4.713,5.646,2.426,4.8389999999999995,5.121,5.271,4.165,4.245,3.7230000000000003,9.777999999999999,2.862,0.631,1.636,4.796,4.92,2.3480000000000003,11.434000000000001,1.295,2.301,4.4639999999999995,2.333,5.443,0.48200000000000004,16.942,4.095,0.26,3.7,5.191,4.409,1.337,4.876,6.187,6.382999999999999,6.2860000000000005,9.508,4.887,1.2990000000000002,2.477,6.001,3.647,4.747,2.1180000000000003,15.59,4.96,3.8480000000000003,6.551,13.264000000000001,4.287,17.324,6.521,2.5540000000000003,19.512999999999998,2.528,8.416,19.801,1.984,6.8820000000000014,1.926,11.485,4.245,2.006,6.6720000000000015,0.873,3.883,5.012,0.0,10.327,2.9389999999999996,3.804,2.285,7.904,8.48,6.638999999999999,4.815,8.222999999999999,5.65,4.373,1.026,6.109,4.905,5.0489999999999995,4.7360000000000015,1.092,2.873,4.819,1.04
